key,OE School System Code,System Name,System Street Address,System City,System County,System State,System Zip Code,Chief Administrative Officer,Number of School Campus Forms,System Pupils: American Indian,System Pupils: Black,System Pupils: Asian American,System Pupils: Spanish Surname,System Pupils: Other,System Pupils: Total,Nonresident Pupils,Resident Pupils,Resident Pupils in another System,Resident Pupils in nonpublic schools,Resident School Age not in School,System Teachers: American Indian,System Teachers: Black,System Teachers: Asian,System Teachers: Spanish Surname,System Teachers: Other,System Teachers: Total,Professional Staff: American Indian,Professional Staff: Black,Professional Staff: Asian,Professional Staff: Spanish Surname,Professional Staff: Other,Professional Staff: Total,Professionals in more than one school: American Indian,Professionals in more than one school: Black,Professionals in more than one school: Asian,Professionals in more than one school: Spanish Surname,Professionals in more than one school: Other,Professionals in more than one school: Total,Year,State Code,SRG Code,Assurance,Litigation Code,Sampling Weight ,Pupils in Another System: American Indian,Pupils in Another System: Black,Pupils in Another System: Asian American,Pupils in Another System: Spanish Surname,Pupils in Another System: Other,Pupils in Non-Public Schools: American Indian,Pupils in Non-Public Schools: Black,Pupils in Non-Public Schools: Asian American,Pupils in Non-Public Schools: Spanish Surname,Pupils in Non-Public Schools: Other,School Age not in School: American Indian,School Age not in School: Black,School Age not in School: Asian American,School Age not in School: Spanish Surname,School Age not in School: Other,Non-Resident Pupils: American Indian,Non-Resident Pupils: Black,Non-Resident Pupils: Asian American,Non-Resident Pupils: Spanish Surname,Non-Resident Pupils: Other,Resident Pupils: American Indian,Resident Pupils: Black,Resident Pupils: Asian American,Resident Pupils: Spanish Surname,Resident Pupils: Other,1970 OE code
3157,3210830,COOPERSVILLE PUBLIC SCH DIST,198 EAST STREET,COOPERSVILLE  MI,Ottawa,Michigan,49404.0,,5,0,6,4,11,2379,0,0,0,21,0,0,0,0,0,0,91,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,300647710728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3210830
3158,3210860,CORUNNA PUBLIC SCHOOL DIST,,CORUNNA  MICH,Ottawa,Michigan,48817.0,,6,5,0,3,13,2728,0,0,0,4,0,0,0,0,0,0,103,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,335007449095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3210860
3159,3211040,CRESTWOOD SCHOOL DISTRICT,1501 N BEECH DALY,Dearborn Heights,Wayne,Michigan,4812.0,,7,6,0,0,20,5407,0,0,0,0,0,0,0,0,1,0,204,0,0,0,1,0,226,0,0,0,0,0,0,0,0,0,352187318299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3211040
3160,3211100,CROSWELL LEXINGTON COMM SD,,CROSWELL  MICH,Sanilac,Michigan,48422.0,,8,5,0,0,160,2379,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,326417514500,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3211100
3161,3211430,DAVISON COMMUNITY SCHOOLS,600,DAVISON MICH,Genesee,Michigan,3.0,,10,1,30,5,28,5470,0,0,0,11,0,0,0,0,0,0,202,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,107374182413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3211430
3162,3211550,DEWITT PUBLIC SCHOOLS,,DeWitt,Clinton,Michigan,48820.0,,4,2,0,1,18,1645,0,0,0,6,0,0,0,0,0,0,68,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,81604378625,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3211550
3163,3211580,DEARBORN CITY SC     DIST,4824 LOIS AVENUE,DEARBORN  MICH,Wayne,Michigan,48126.0,,37,33,2,35,183,20603,0,0,0,0,0,0,0,2,0,0,999,0,0,3,0,0,1200,0,0,0,0,0,0,0,0,0,352187318276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3211580
3164,3211610,HEIGHTS SCHOOLS,20629 ANNAPOLIS,HEIGHTS,Wayne,Michigan,5.0,,8,37,0,21,55,5491,0,0,0,0,0,0,1,0,0,0,221,0,1,0,0,0,243,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3211610
3165,3211640,WESTWOOD COMMUNITY SCHOOLS,3601 JANET AVENUE,HEIGHTS,Wayne,Michigan,,,7,5,1980,8,25,2943,0,0,0,30,0,0,0,43,1,1,136,0,0,50,1,1,156,0,0,0,0,0,0,0,0,0,158456325028528675187087900773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3211640
3166,3211700,DECKERVILLE COMM SCHOOL DIST,,DECKERVILLE  MIC,Sanilac,Michigan,48427.0,,2,3,0,0,58,1129,0,0,0,1,0,0,0,0,0,0,41,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,326417514501,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3211700
3167,3211730,DEERFIELD PUBLIC    OOLS,,DEERFIELD  MICH,Lenawee,Michigan,49238.0,,0,5,0,1,30,511,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,197568495622,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3211730
3168,3212000,DETROIT CITY SCHOOL DISTRICT,5057 WOODWARD,DETROIT  MICH,Wayne,Michigan,48202.0,,338,235,181538,666,3860,98097,0,0,0,6,0,0,17,4464,44,38,6216,0,18,4909,44,41,7115,0,0,0,0,0,0,0,0,0,352187318273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212000
3169,3212030,DEXTER COMMUNITY SCHOOL DIST,2710 BAKER ROAD,DEXTER  MICH,Wayne,Michigan,48130.0,,4,1,1,0,2,2083,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,347892350980,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212030
3170,3212150,DOWAGIAC UNION SCHOOLS,,DOWAGIAC  MICH,Cass,Michigan,49047.0,,8,33,483,2,90,3557,0,0,0,19,0,0,0,8,2,0,154,0,0,8,2,0,185,0,0,0,0,0,0,0,0,0,60129542146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212150
3171,3212240,DRYDEN COMMUNITY SCHOOLS,3835 N MILL STREET,DRYDEN  MICH,Lapeer,Michigan,48428.0,,2,7,0,0,0,706,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,188978561027,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212240
3172,3212300,DUNDEE C            OOL DIST,,Dundee,Monroe,Michigan,48131.0,,0,0,80,3,9,1875,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,249108103172,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212300
3173,3212330,DURAND AREA SCHOOLS,ADMINISTRATION BUILDING     310,Durand,Shiawassee,Michigan,48429.0,,8,3,0,4,13,3225,0,0,0,1,0,0,0,0,0,0,127,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,335007449090,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212330
3174,3212420,EAST CHINA TWP SCHOOL DIST,2380 S RIVERSIDE AVENUE,ST CLAIR  MICH,Shiawassee,Michigan,4807.0,,10,7,0,0,16,4475,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,158456325028528675504915480676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212420
3175,3212450,DETROIT CITY SCH DI,15700 NINE MILE ROAD,EAST DETROIT  MI,Macomb,Michigan,48021.0,,17,19,4,23,72,12851,0,0,0,0,0,0,0,2,1,0,510,0,0,2,1,0,659,0,0,0,0,0,0,0,0,0,214748364802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212450
3176,3212480,GRAND RAPIDS PUB SCHS,2006 WEALTHY STREET SE,GRAND RAPID,Kent,Michigan,49506.0,,7,3,2,6,7,3759,0,0,0,19,0,0,0,1,0,2,176,0,0,1,0,2,199,0,0,0,0,0,0,0,0,0,176093659145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212480
3177,3212540,JACKSON PUBLIC SCHOOLS,1566 NORTH SUTTON ROAD,JACKSON  MICH,Jackson,Michigan,49202.0,,4,4,3,2,8,1964,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,163208757254,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212540
3178,3212600,LANSING SCHOOL DISTRICT,509 BURCHAM DRIVE,EAST LANSING  MI,Ingham,Michigan,48823.0,,12,0,171,82,154,4757,0,0,0,0,0,0,0,5,2,2,247,0,0,6,2,2,279,0,0,0,0,0,0,0,0,0,141733920769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212600
3179,3212690,EATON RAPIDS PUBLIC SCHOOLS,501 KING STREET,Eaton Rapids,Eaton,Michigan,7.0,,6,11,12,17,50,3345,0,0,0,2,0,0,0,0,0,0,128,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,98784247811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212690
3180,3212810,EAU CLAIRE PUBLIC SCH DIST,,EAU CLAIRE  MICH,Berrien,Michigan,49111.0,,4,2,198,2,82,930,0,0,0,0,0,0,0,1,1,0,52,0,0,1,1,0,58,0,0,0,0,0,0,0,0,0,47244640265,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212810
3181,3212930,ECORSE PUBLIC SCHOOL DIST,27385 OUTER DRIVE,ECORSE  MICH,Wayne,Michigan,48229.0,,7,0,2135,9,237,1815,0,0,0,10,0,0,0,80,0,0,97,0,0,98,0,0,116,0,0,0,0,0,0,0,0,0,352187318301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212930
3182,3212960,MONTABELLA COMM SCHOOL DIST,,Edmore,Montcalm,Michigan,4882.0,,5,0,13,2,60,1589,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,253403070466,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212960
3183,3212990,EDWARDSBURG PUBLIC SCHOOLS,,EDWARDSBURG  MIC,Cass,Michigan,49112.0,,0,4,4,0,4,2182,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,60129542147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212990
3184,3213050,ELK RAPIDS SCHOOLS,,ELK RAPIDS  MICH,Antrim,Michigan,49629.0,,3,29,1,2,13,990,0,0,0,1,0,0,0,0,0,0,46,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,21474836480,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3213050
3185,3213080,ELKTON PIGEON BAYPORT S/D,,PIGEON  MICH,Huron,Michigan,48775.0,,5,0,0,0,67,1870,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,137438953476,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3213080
3186,3213500,ESCANABA AREA PUBLIC SCHOOLS,1219 NORTH 19TH STREET,ESCANABA  MICH,Delta,Michigan,49829.0,,14,23,1,6,1,4794,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,90194313217,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3213500
3187,3213530,ESSEXVILLE HAMPTON SCH DIST,213 PINE STREET,ESSEXVILLE  MICH,Bay,Michigan,48732.0,,5,2,2,2,25,2157,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,38654705667,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3213530
3188,3213560,EVART PUBLIC SCHOOLS,,EVART  MICH,Osceola,Michigan,49631.0,,2,0,1,0,5,1208,0,0,0,3,0,0,0,0,0,0,52,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,287762808833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3213560
3189,3213980,FAIRLANE SCHOOL DISTRICT,22586 ANN ARBOR TRAIL,Dearborn Heights,Wayne,Michigan,48127.0,,3,0,0,0,1,1118,0,0,0,449,0,0,0,0,0,0,47,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,352187318297,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3213980
3190,3214070,FARMINGTON PUBLIC SCH DIST,32500 SHIAWASSEE,FARMINGTON  MICH,Oakland,Michigan,48024.0,,28,8,20,29,27,16283,0,0,0,0,0,0,0,0,1,0,675,0,0,1,2,0,820,0,0,0,0,0,0,0,0,0,270582939666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214070
3191,3214250,FENTON AREA PUBLIC SCHOOLS,3100 OWEN ROAD,FENTON  MICH,Genesee,Michigan,48430.0,,5,1,3,2,6,3575,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,107374182408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214250
3192,3214280,FERNDALE CITY SCHOOL DIST,130 E NINE MILE ROAD,FERNDALE  MICH,Oakland,Michigan,4822.0,,12,10,769,28,34,7297,0,0,0,0,0,0,0,44,0,1,299,0,0,54,1,1,361,0,0,0,0,0,0,0,0,0,270582939650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214280
3193,3214460,FITZGERALD PUBLIC SCHOOLS,23200 RYAN ROAD,WARREN  MICH,Macomb,Michigan,48091.0,,7,14,0,12,16,5354,0,0,0,0,0,0,0,0,0,2,243,0,0,0,0,2,285,0,0,0,0,0,0,0,0,0,214748364808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214460
3194,3214520,FLINT CITY SCHOOL DISTRICT,923 EAST KEARSLEY STREET,FLINT  MICH,Genesee,Michigan,48502.0,,61,27,18475,60,625,26472,0,0,0,0,0,0,1,450,9,0,1434,0,1,496,9,0,1645,0,0,0,0,0,0,0,0,0,107374182401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214520
3195,3214550,FLUSHING COMMUNITY SCHOOLS,525 COUTANT STREET,FLUSHING  MICH,Genesee,Michigan,48433.0,,6,2,0,8,11,5426,0,0,0,8,0,0,0,0,0,0,193,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214550
3196,3214610,FOREST HILLS PUBLIC SCHOOLS,5900 ADA DRIVE SE,GRAND RAPIDS  MI,Kent,Michigan,49506.0,,8,3,15,7,0,4268,0,0,0,22,0,0,0,1,0,0,178,0,0,1,0,0,221,0,0,0,0,0,0,0,0,0,176093659146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214610
3197,3214670,GWINN AREA COMMUNITY SCHOOLS,,GWINN MICH,Kent,Michigan,49841.0,,6,6,221,49,45,3446,0,0,0,14,0,0,0,3,0,0,154,0,0,3,0,0,170,0,0,0,0,0,0,0,0,0,223338299396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214670
3198,3214700,FOWLER PUBLIC SCHOOLS,BOX 308,FOWLER  MICH,Clinton,Michigan,48835.0,,2,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,81604378626,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214700
3199,3214730,ERVILLE COMMUNITY SCHS,450 N HIBBARD,ERVILLE  MIC,Clinton,Michigan,6.0,,5,3,1,5,9,1848,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,201863462912,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214730
3200,3214760,FRANKENMUTH SCHOOL DISTRICT,265 SOUTH MAIN STREET,Frankenmuth,Saginaw,Michigan,48734.0,,3,0,0,2,5,1231,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,313532612616,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214760
3201,3214820,FRASER PUBLIC SCHOOLS,33466 GARFIELD ROAD,FRASER  MICH,Macomb,Michigan,48026.0,,12,4,1,7,33,7607,0,0,0,49,0,0,0,0,1,0,283,0,0,0,1,0,336,0,0,0,0,0,0,0,0,0,214748364809,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214820
3202,3215060,FREELAND COMM SC     DIST,710 POWLEY DRIVE,FREELAND  MICH,Saginaw,Michigan,48623.0,,3,1,0,5,23,1570,0,0,0,4,0,0,0,0,0,0,66,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,313532612608,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3215060
