key,OE School System Code,System Name,System Street Address,System City,System County,System State,System Zip Code,Chief Administrative Officer,Number of School Campus Forms,System Pupils: American Indian,System Pupils: Black,System Pupils: Asian American,System Pupils: Spanish Surname,System Pupils: Other,System Pupils: Total,Nonresident Pupils,Resident Pupils,Expelled: American Indian,Expelled: Black,Expelled: Asian,Expelled: Spanish Surname,Expelled: Other,Expelled: Total,Resident Pupils in another System,Resident Pupils in nonpublic schools,Resident School Age not in School,System Teachers: American Indian,System Teachers: Black,System Teachers: Asian,System Teachers: Spanish Surname,System Teachers: Other,System Teachers: Total,Professional Staff: American Indian,Professional Staff: Black,Professional Staff: Asian,Professional Staff: Spanish Surname,Professional Staff: Other,Professional Staff: Total,Professionals in more than one school: American Indian,Professionals in more than one school: Black,Professionals in more than one school: Asian,Professionals in more than one school: Spanish Surname,Professionals in more than one school: Other,Professionals in more than one school: Total,Bilingual Instruction,Bilingual Teachers,Bilingual Pupils,Bilingual Material,New School Property,New School Construction,New School Capacity,New School (Greater Minority) Composition,Year,State Code,Assurance,Litigation Code,Selection Code,Sampling Weight ,Pupils in Another System: American Indian,Pupils in Another System: Black,Pupils in Another System: Asian American,Pupils in Another System: Spanish Surname,Pupils in Another System: Other,Pupils in Non-Public Schools: American Indian,Pupils in Non-Public Schools: Black,Pupils in Non-Public Schools: Asian American,Pupils in Non-Public Schools: Spanish Surname,Pupils in Non-Public Schools: Other,School Age not in School: American Indian,School Age not in School: Black,School Age not in School: Asian American,School Age not in School: Spanish Surname,School Age not in School: Other
5206,4302280,HYDE        BOARD OF EDUCATION,PO BOX 217,Swan Quarter,Hyde,North Carolina,27885,D SCOTT COBLE,4,0,769,0,4,500,0,0,1273,0,0,0,0,0,0,35,60,0,0,28,0,0,39,0,0,30,0,0,41,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5207,4302310,IREDELL COUNTY                ,OX 709,Statesville,Iredell,North Carolina,28677,W T POSTON,19,1,1922,5,3,8499,0,72,10358,0,8,0,0,5,0,130,20,20,0,54,0,1,343,0,0,56,0,1,368,0,0,4,0,1,20,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5208,4302340,JACKSON,P O BOX 277,Sylva,Jackson,North Carolina,28779,R PAUL BUCHANAN,11,133,81,0,1,3375,0,0,3590,0,0,0,0,0,0,0,5,0,0,2,0,0,172,0,0,2,0,0,185,0,0,0,0,0,15,0,0,0,0,0,1,0,2,1,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5209,4302370,JOHNSTON COUNTY,PO BOX 1336,Smithfield,Johnston,North Carolina,27577,E S SIMPSON,23,3,4150,3,9,11183,0,0,15348,0,0,0,0,0,0,15,45,22,1,131,0,0,542,0,1,143,0,0,588,0,0,4,0,0,12,0,0,0,0,0,0,0,1,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5210,4302400,JONES COUNTY PUBLIC SCHOOLS,87,Trenton,Jones,North Carolina,28585,J S COLLINS,8,0,1605,0,0,925,0,0,2530,0,9,0,0,1,0,20,175,30,0,53,0,0,62,0,0,57,0,0,65,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5211,4302430,KANNAPOLIS CITY SCHOOLS,P O BOX 430,Kannapolis,Cabarrus,North Carolina,28081,GRIER A BRADSHAW,9,0,1134,0,2,4768,0,145,5759,0,7,0,0,7,0,28,13,150,0,35,0,0,196,0,0,39,0,0,210,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5212,4302460,KINGS MOUNTAIN CITY SCHOOLS,500 W PARKER STREET BOX 192,Kings Mountain,Cleveland,North Carolina,6,DONALD D JONES,8,1,961,2,6,3217,0,19,4168,0,3,0,0,0,0,1,22,1,0,29,0,0,147,0,0,32,0,0,164,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5213,4302490,KINSTON CITY,307 W ATLANTIC AVE,Kinston,Lenoir,North Carolina,28501,DR DUANE O MOORE,10,4,3269,0,1,2451,0,65,5660,0,10,0,0,0,0,709,558,0,1,106,0,0,140,0,1,117,0,0,157,0,0,4,0,0,11,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5214,4302520,EDEN CITY,405 HIGHLAND DRI,Eden,Rockingham,North Carolina,27288,W C PRESSLEY,11,0,825,0,3,4044,0,103,4770,0,0,0,0,0,0,3,3,2,0,23,0,0,174,0,0,28,0,0,193,0,0,2,0,0,10,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5215,4302550,LEE COUNTY,911 MARTIN STREET,Sanford,Lee,North Carolina,27330,DR B T BROOKS,3,0,551,0,0,1765,0,60,2256,0,0,0,0,0,0,10,10,20,0,11,0,0,87,0,0,11,0,0,94,0,0,1,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5216,4302580,LENOIR CITY,PO BOX 620 907 COLLEGE AVE SW ,Lenoir,Caldwell,North Carolina,28645,J G HAGAMAN,5,0,579,0,0,1245,0,81,1743,0,3,0,0,4,0,12,32,50,0,15,0,0,62,0,0,15,0,0,74,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5217,4302610,OUNTY,DRAWER 520                    ,Kinston,Lenoir,North Carolina,28501,RAMON L DAVIS,11,0,2964,0,0,4097,0,726,6335,0,7,0,0,5,0,87,625,0,0,123,0,0,208,0,0,133,0,0,228,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5218,4302640,LEXINGTON CITY,PO BOX 1068,Lexington,Davidson,North Carolina,27292,WILLIAM E NIVEN,9,9,1188,2,4,3228,0,53,4378,0,0,0,0,0,0,65,125,0,0,31,0,0,144,0,0,34,0,0,166,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5219,4302670,LINCOLN COUN,BOX 400 COURTSQUARE,Lincolnton,Lincoln,North Carolina,2809,NORRIS S CHILDERS,13,1,789,0,0,5120,0,0,5910,0,0,0,0,0,0,0,0,0,0,8,0,0,223,0,0,8,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5220,4302700,OLNTON CITY SCHOOLS,127 EAST CONGRESS STREET,Lincolnton,Lincoln,North Carolina,,LESTER J PROPST JR,6,0,291,2,5,2120,0,0,2418,0,0,0,0,0,0,3,5,2,0,0,0,1,88,0,0,0,0,1,95,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5221,4302730,LUMBERTON CITY,2802 ROWLAND AVENUE,Lumberton,Robeson,North Carolina,28358,L GILBERT CARROLL,8,486,1463,0,1,2910,0,0,4862,0,0,0,0,0,0,0,160,55,10,43,0,0,125,0,10,51,0,0,139,0,0,0,0,0,8,0,0,0,0,0,0,2,1,3,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5222,4302760,MACON COUNTY SCHOOLS,BOX 749,Franklin,Macon,North Carolina,28734,KENNETH S BARKER,10,5,46,3,0,3240,0,0,3295,0,0,0,0,0,0,5,3,0,0,1,0,0,145,0,0,1,0,0,159,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5223,4302790,MADISON-MAYODAN CITY,306 DECATUR STREET,Madison,Rockingham,North Carolina,27025,CARLTON L SLIGH,6,2,608,0,0,2216,0,7,2819,0,0,0,0,1,0,41,12,54,0,28,0,1,75,0,0,32,0,1,81,0,0,3,0,0,8,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5224,4302820,SON COUNTY,PO BOX 446,Marshall,Madison,North Carolina,28753,R L EDWARDS,8,1,13,0,1,2880,0,0,2895,0,0,0,0,0,0,80,0,0,0,0,0,0,140,0,0,0,0,0,153,0,0,0,0,0,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5225,4302880,MARTIN COUNTY 580,OX 268 E MAIN ST,Williamston,Martin,North Carolina,27892,R E ROGERS,15,0,3573,0,0,2833,0,28,6378,0,6,0,0,3,0,25,259,7,0,110,0,0,154,0,0,130,1,0,181,0,0,4,0,0,8,0,0,0,0,0,0,0,1,4,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5226,4302910,MAXTON CITY,313 N PATTERSON ST MAXTON N C ,Maxton,Robeson,North Carolina,28364,ROY M DEAL SUPT,3,453,752,0,0,250,0,0,1455,0,8,0,0,0,0,0,55,5,10,24,0,0,28,0,10,28,0,0,30,0,0,1,0,0,2,0,0,0,0,0,0,2,2,0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5227,4302940,MCDOWELL COUNTY SCHOOLS,320 SOUTH MAIN                ,MARI,McDowell,North Carolina,28752,JAMES E JOHNSON,14,2,370,0,1,6276,0,0,6649,0,0,0,0,0,0,0,0,91,0,7,0,1,255,0,0,8,0,1,281,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,4302970,MECKLENBURG CO-CHARLOTTE CITY ,701 EAST SECOND STREET,Charlotte,Mecklenburg,North Carolina,2820,ROLLAND JONES,107,151,25820,46,166,53629,0,5,79807,0,94,0,0,14,0,15,8750,4485,0,850,4,3,2384,0,0,923,4,3,2588,0,0,61,1,0,193,0,0,0,0,0,0,1,1,2,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5229,4303030,MONROE CITY                   ,N MAIN STREET UNION CO CRTHS,Monroe,Union,North Carolina,28110,DR T H BATCHELOR,5,2,1029,1,7,2147,0,93,3093,0,1,0,0,0,0,8,24,0,0,22,0,0,105,0,0,22,0,0,119,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5230,4303060,MONTGOMERY COUNTY,SOUTH MAIN STREET,Troy,Montgomery,North Carolina,27371,JOHN T JONES,10,3,1658,0,0,2957,0,75,4543,0,3,0,0,3,0,3,75,9,0,30,0,0,155,0,0,33,0,0,171,0,0,1,0,0,11,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5231,4303090,MOORE COUNTY,BOX 977,Carthage,Moore,North Carolina,28327,R E LEE,19,63,3147,1,1,6604,0,18,9797,0,4,0,0,0,0,73,238,8,0,89,0,0,288,0,0,97,0,0,320,0,0,5,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5232,4303120,ESVILLE CITY SCHOOLS,PO BOX 119 347 N MAIN ST,Mooresville,Iredell,North Carolina,28115,WILLIAM L BROWN,5,2,569,2,3,1922,0,38,2460,0,0,0,0,0,0,4,1,0,0,17,0,0,84,0,0,19,0,0,92,0,0,0,0,0,16,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5233,4303210,MOUNT AIRY CITY SCHOOLS,PO DRAWER 710,Mount Airy,Surry,North Carolina,27030,B H THARRINGTON,6,0,228,3,0,2207,0,220,2221,0,0,0,0,0,0,5,12,15,0,5,0,0,93,0,0,8,0,0,102,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,4303270,NASH COUNTY,COURTHOUSE SQUARE,Nashville,Nash,North Carolina,27856,C H FRIES JR,18,0,6043,4,0,5187,0,42,11192,0,2,0,0,2,0,105,430,0,0,176,0,1,332,0,0,193,0,1,362,0,0,5,0,0,12,0,0,0,0,0,0,2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5235,4303300,NEW BERN CITY SCHOOLS,520 NEW STREET,New Bern,Craven,North Carolina,28560,H J MACDONALD,11,3,2229,0,0,3266,0,775,4723,0,1,0,0,0,0,0,612,4,1,80,0,0,156,0,1,88,0,0,168,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5236,4303330,HANOVER COUNTY,1805 SOUTH THIRTEENTH STREET,Wilmington,New Hanover,North Carolina,28401,DR HEYWARD C BELLAMY,30,32,5375,20,27,14127,0,1,19580,0,3,0,0,0,0,1,1182,425,0,174,0,1,597,0,0,200,0,1,665,0,0,10,0,0,45,0,0,0,0,0,1,1,0,2,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
